name_nsi,price,index,condition,area,provision,certificate,construction_type,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district,balkonies_unknown,loggia_unknown,lift_unknown,cellar_unknown,total_floors_unknown,last_reconstruction_unknown,year_built_unknown,floor_unknown,price_per_sqm,building_age,age_bucket,price_segment,size_segment,price_visual,area_visual
Šaľa,630000,,Partial reconstruction,600.0,0,Unknown,Unknown,1959.0,2010.0,,3.0,0,,,0,3-room apartment,3,Šaľa,1,1,0,0,1,0,0,0,1050.0,65.0,41-80,Luxury,Large,475500,146.5
Šaľa,85000,,Original condition,58.0,0,none,Unknown,,,,,0,,,0,2-room apartment,2,Šaľa,1,1,0,0,1,1,1,1,1465.5172413793102,,Unknown,Budget,Small,85000,58.0
Tešedíkovo,82000,,New building,60.0,0,none,Unknown,2023.0,,1.0,,0,,,0,3-room apartment,3,Šaľa,1,1,0,0,0,1,0,1,1366.6666666666667,1.0,0-10,Budget,Small,82000,60.0
Banka,92000,,New building,37.05,0,A,Unknown,,,,,0,,,0,1-room apartment,1,Piešťany,1,1,0,0,1,1,1,1,2483.130904183536,,Unknown,Budget,Studio,92000,37.05
Banka,248400,7.3,New building,69.23,0,B,Unknown,,,7.0,3.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3588.0398671096345,,Unknown,Economy,Small,248400,69.23
Banka,80000,,New building,29.44,0,A,Unknown,,,,,0,,,0,1-room apartment,1,Piešťany,1,1,0,0,1,1,1,1,2717.391304347826,,Unknown,Budget,Studio,80000,29.44
Banka,380000,,New building,80.0,0,B,Unknown,,,,,0,,,0,3-room apartment,3,Piešťany,1,1,0,0,1,1,1,1,4750.0,,Unknown,Premium,Standard,380000,80.0
Banka,163500,,New building,74.0,0,A,Unknown,,,,,0,,,0,3-room apartment,3,Piešťany,1,1,0,0,1,1,1,1,2209.4594594594596,,Unknown,Economy,Small,163500,74.0
Banka,123500,,New building,55.0,0,A,Unknown,,,,,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,1,1,1,1,2245.4545454545455,,Unknown,Budget,Small,123500,55.0
Banka,145000,,New building,46.0,0,A,Unknown,2023.0,,,2.0,1,,,0,1-room apartment,1,Piešťany,1,1,0,0,1,1,0,0,3152.1739130434785,1.0,0-10,Budget,Small,145000,46.0
Banka,204400,,New building,86.72,1,A,Unknown,2021.0,,,3.0,1,,,0,2-room apartment,2,Piešťany,1,1,0,0,1,1,0,0,2357.011070110701,3.0,0-10,Economy,Standard,204400,86.72
Banka,127000,,New building,37.0,0,A,Unknown,2021.0,,5.0,3.0,0,,,0,1-room apartment,1,Piešťany,1,1,0,0,0,1,0,0,3432.4324324324325,3.0,0-10,Budget,Studio,127000,37.0
Banka,123000,,Complete reconstruction,75.5,0,Unknown,Unknown,1985.0,,4.0,,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,0,1,1629.1390728476822,39.0,21-40,Budget,Standard,123000,75.5
Banka,145000,,New building,70.0,0,Unknown,Unknown,2022.0,,,,0,1.0,,0,3-room apartment,3,Piešťany,0,1,0,0,1,1,0,1,2071.4285714285716,2.0,0-10,Budget,Small,145000,70.0
Banka,145000,,New building,75.0,0,Unknown,Cube,,,,,0,,,0,3-room apartment,3,Piešťany,1,1,0,0,1,1,1,1,1933.3333333333333,,Unknown,Budget,Small,145000,75.0
Banka,249900,7.3,New building,69.97,0,A,Unknown,,,7.0,3.0,1,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3571.5306559954265,,Unknown,Economy,Small,249900,69.97
Banka,277900,7.3,New building,78.69,0,B,Unknown,,,7.0,2.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3531.5796162155293,,Unknown,Economy,Standard,277900,78.69
Banka,259800,7.3,New building,69.86,0,A,Unknown,,,7.0,4.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3718.8663040366446,,Unknown,Economy,Small,259800,69.86
Banka,248400,7.3,New building,68.94,0,B,Unknown,,,7.0,2.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3603.13315926893,,Unknown,Economy,Small,248400,68.94
Banka,148350,7.3,New building,31.33,0,B,Unknown,,,7.0,1.0,0,,,0,1-room apartment,1,Piešťany,1,1,0,0,0,1,1,0,4735.07819980849,,Unknown,Budget,Studio,148350,31.33
Banka,253400,7.3,New building,68.94,0,A,Unknown,,,7.0,5.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3675.6599941978534,,Unknown,Economy,Small,253400,68.94
Banka,260300,7.3,New building,69.97,0,A,Unknown,,,7.0,4.0,1,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3720.1657853365728,,Unknown,Economy,Small,260300,69.97
Banka,258800,7.3,New building,68.84,0,B,Unknown,,,7.0,1.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3759.442184776293,,Unknown,Economy,Small,258800,68.84
Banka,249400,7.3,New building,69.86,0,B,Unknown,,,7.0,3.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3569.997137131406,,Unknown,Economy,Small,249400,69.86
Banka,249400,7.3,New building,69.86,0,B,Unknown,,,7.0,2.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3569.997137131406,,Unknown,Economy,Small,249400,69.86
Banka,248800,7.3,New building,68.92,0,B,Unknown,,,7.0,1.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3609.9825885084156,,Unknown,Economy,Small,248800,68.92
Banka,249900,7.3,New building,69.97,0,B,Unknown,,,7.0,2.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3571.5306559954265,,Unknown,Economy,Small,249900,69.97
Banka,278400,7.3,New building,78.39,0,B,Unknown,,,7.0,1.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3551.473402219671,,Unknown,Economy,Standard,278400,78.39
Banka,253400,7.3,New building,68.94,0,A,Unknown,,,7.0,4.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3675.6599941978534,,Unknown,Economy,Small,253400,68.94
Banka,277900,7.3,New building,78.69,0,A,Unknown,,,7.0,3.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3531.5796162155293,,Unknown,Economy,Standard,277900,78.69
Banka,252300,7.3,New building,68.94,0,A,Unknown,,,7.0,3.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3659.70409051349,,Unknown,Economy,Small,252300,68.94
Banka,248800,7.3,New building,69.23,0,B,Unknown,,,7.0,2.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3593.817709085656,,Unknown,Economy,Small,248800,69.23
Banka,252500,7.3,New building,69.23,0,B,Unknown,,,7.0,3.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,1,0,3647.2627473638595,,Unknown,Economy,Small,252500,69.23
Banka,123500,,New building,46.35,0,A,Mixed,,,,3.0,0,1.0,,0,2-room apartment,2,Piešťany,0,1,0,0,1,1,1,0,2664.509169363538,,Unknown,Budget,Small,123500,46.35
Banka,273600,,New building,114.15,0,B,Unknown,2021.0,,3.0,2.0,0,,,0,4-room apartment,4,Piešťany,1,1,0,0,0,1,0,0,2396.8462549277265,3.0,0-10,Economy,Large,273600,114.15
Banka,163500,,New building,64.44,0,A,Mixed,,,,2.0,0,1.0,,0,3-room apartment,3,Piešťany,0,1,0,0,1,1,1,0,2537.243947858473,,Unknown,Economy,Small,163500,64.44
Banka,140736,,New building,58.64,0,B,Unknown,2021.0,,3.0,,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,0,1,2400.0,3.0,0-10,Budget,Small,140736,58.64
Banka,150000,,New building,58.64,1,Unknown,Unknown,2021.0,,2.0,,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,0,1,2557.9809004092767,3.0,0-10,Budget,Small,150000,58.64
Banka,291000,,New building,107.3,1,Unknown,Unknown,2021.0,,2.0,2.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,0,0,2712.022367194781,3.0,0-10,Economy,Standard,291000,107.3
Banka,123500,7.3,New building,54.0,0,A,Unknown,2022.0,,2.0,2.0,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,0,1,0,0,2287.037037037037,2.0,0-10,Budget,Small,123500,54.0
Banka,151000,,Under construction,70.0,0,A,Unknown,2022.0,,2.0,,0,,,0,3-room apartment,3,Piešťany,1,1,0,0,0,1,0,1,2157.1428571428573,2.0,0-10,Economy,Small,151000,70.0
Banka,255480,,Under construction,106.45,0,Unknown,Unknown,,,,,0,,,0,4-room apartment,4,Piešťany,1,1,0,0,1,1,1,1,2400.0,,Unknown,Economy,Standard,255480,106.45
Banka,140736,,Under construction,58.64,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Piešťany,1,1,0,0,1,1,1,1,2400.0,,Unknown,Budget,Small,140736,58.64
Banka,149900,,Original condition,67.5,0,A,Unknown,,,,2.0,0,,2.0,0,3-room apartment,3,Piešťany,1,0,0,0,1,1,1,0,2220.740740740741,,Unknown,Budget,Small,149900,67.5
Banka,69900,,Complete reconstruction,22.2,0,A,Brick,,,,,0,,,0,1-room apartment,1,Piešťany,1,1,0,0,1,1,1,1,3148.6486486486488,,Unknown,Budget,Studio,69900,22.2
Banka,64900,,Complete reconstruction,22.0,0,A,Brick,,,,,0,,,0,1-room apartment,1,Piešťany,1,1,0,0,1,1,1,1,2950.0,,Unknown,Budget,Studio,64900,22.0
Senica,53000,,Complete reconstruction,21.0,0,Unknown,Unknown,,,,,0,,,0,Studio,1,Senica,1,1,0,0,1,1,1,1,2523.809523809524,,Unknown,Budget,Studio,53000,21.0
Senica,89900,,New building,36.0,0,A,Unknown,,,,,1,1.0,,0,1-room apartment,1,Senica,0,1,0,0,1,1,1,1,2497.222222222222,,Unknown,Budget,Studio,89900,36.0
Senica,119900,,New building,46.5,0,A,Unknown,,,,,1,1.0,,0,2-room apartment,2,Senica,0,1,0,0,1,1,1,1,2578.494623655914,,Unknown,Budget,Small,119900,46.5
Senica,104990,,Complete reconstruction,72.0,1,none,Unknown,1900.0,,7.0,2.0,0,,,0,3-room apartment,3,Senica,1,1,0,0,0,1,0,0,1458.1944444444443,124.0,80+,Budget,Small,104990,72.0
Senica,68000,,Partial reconstruction,26.0,0,B,Unknown,,,12.0,12.0,1,1.0,,0,Studio,1,Senica,0,1,0,0,0,1,1,0,2615.3846153846152,,Unknown,Budget,Studio,68000,26.0
Senica,85000,,Complete reconstruction,57.0,1,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1491.2280701754387,,Unknown,Budget,Small,85000,57.0
Senica,69900,,Original condition,49.0,1,Unknown,Unknown,,,4.0,2.0,0,,,0,2-room apartment,2,Senica,1,1,0,0,0,1,1,0,1426.530612244898,,Unknown,Budget,Small,69900,49.0
Senica,77900,,Partial reconstruction,55.0,1,Unknown,Unknown,,2017.0,3.0,3.0,0,,,0,2-room apartment,2,Senica,1,1,0,0,0,0,1,0,1416.3636363636363,,Unknown,Budget,Small,77900,55.0
Senica,118000,,Complete reconstruction,68.0,1,Unknown,Unknown,,,7.0,1.0,0,,,0,3-room apartment,3,Senica,1,1,0,0,0,1,1,0,1735.2941176470588,,Unknown,Budget,Small,118000,68.0
Senica,74800,,Partial reconstruction,37.0,0,C,Unknown,,,7.0,1.0,1,,,0,1-room apartment,1,Senica,1,1,0,0,0,1,1,0,2021.6216216216217,,Unknown,Budget,Studio,74800,37.0
Senica,120000,,New building,45.0,0,none,Unknown,2023.0,,1.0,,1,1.0,,0,2-room apartment,2,Senica,0,1,0,0,0,1,0,1,2666.6666666666665,1.0,0-10,Budget,Studio,120000,45.0
Senica,118000,,Partial reconstruction,64.0,0,none,Unknown,1980.0,,1.0,,0,,,0,3-room apartment,3,Senica,1,1,0,0,0,1,0,1,1843.75,44.0,41-80,Budget,Small,118000,64.0
Senica,70000,,Partial reconstruction,43.0,0,Unknown,Panel,,,4.0,,0,,,0,1-room apartment,1,Senica,1,1,0,0,0,1,1,1,1627.906976744186,,Unknown,Budget,Studio,70000,43.0
Senica,95000,,Partial reconstruction,68.0,0,Unknown,Unknown,,,12.0,12.0,1,1.0,,0,3-room apartment,3,Senica,0,1,0,0,0,1,1,0,1397.0588235294117,,Unknown,Budget,Small,95000,68.0
Senica,82990,,Original condition,36.0,0,Unknown,Other,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,2305.277777777778,,Unknown,Budget,Studio,82990,36.0
Senica,95000,,Complete reconstruction,70.0,0,B,Panel,,,3.0,3.0,0,1.0,,0,2-room apartment,2,Senica,0,1,0,0,0,1,1,0,1357.142857142857,,Unknown,Budget,Small,95000,70.0
Senica,75000,,Original condition,54.0,0,none,Unknown,,,7.0,2.0,1,1.0,,0,1-room apartment,1,Senica,0,1,0,0,0,1,1,0,1388.888888888889,,Unknown,Budget,Small,75000,54.0
Senica,140000,,Original condition,74.0,0,none,Unknown,,,6.0,1.0,1,1.0,,0,3-room apartment,3,Senica,0,1,0,0,0,1,1,0,1891.8918918918919,,Unknown,Budget,Small,140000,74.0
Senica,100000,,Original condition,56.0,0,none,Unknown,,,6.0,1.0,1,1.0,,0,2-room apartment,2,Senica,0,1,0,0,0,1,1,0,1785.7142857142858,,Unknown,Budget,Small,100000,56.0
Senica,115000,,Complete reconstruction,74.0,0,B,Panel,,,3.0,3.0,0,1.0,,0,3-room apartment,3,Senica,0,1,0,0,0,1,1,0,1554.054054054054,,Unknown,Budget,Small,115000,74.0
Senica,68000,,Partial reconstruction,42.0,0,A,Unknown,,,8.0,2.0,1,,,0,2-room apartment,2,Senica,1,1,0,0,0,1,1,0,1619.047619047619,,Unknown,Budget,Studio,68000,42.0
Senica,85000,,Partial reconstruction,64.0,0,Unknown,Unknown,,,,,0,,,1,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1328.125,,Unknown,Budget,Small,85000,64.0
Senica,134900,,Complete reconstruction,69.0,0,A,Unknown,,,1.0,1.0,0,,,0,2-room apartment,2,Senica,1,1,0,0,0,1,1,0,1955.072463768116,,Unknown,Budget,Small,134900,69.0
Senica,129000,,Complete reconstruction,85.7,1,A,Unknown,,,7.0,7.0,1,,,0,3-room apartment,3,Senica,1,1,0,0,0,1,1,0,1505.2508751458577,,Unknown,Budget,Standard,129000,85.7
Senica,63900,,Complete reconstruction,31.05,0,A,Unknown,,,1.0,1.0,0,,,0,1-room apartment,1,Senica,1,1,0,0,0,1,1,0,2057.9710144927535,,Unknown,Budget,Studio,63900,31.05
Senica,224900,,Complete reconstruction,114.56,0,A,Unknown,,,1.0,1.0,0,,,0,4-room apartment,4,Senica,1,1,0,0,0,1,1,0,1963.163407821229,,Unknown,Economy,Large,224900,114.56
Senica,205900,,Complete reconstruction,105.34,0,A,Unknown,,,1.0,1.0,0,,,0,3-room apartment,3,Senica,1,1,0,0,0,1,1,0,1954.6231251186632,,Unknown,Economy,Standard,205900,105.34
Senica,98000,,Complete reconstruction,50.06,0,A,Unknown,,,1.0,1.0,0,,,0,2-room apartment,2,Senica,1,1,0,0,0,1,1,0,1957.6508190171794,,Unknown,Budget,Small,98000,50.06
Senica,89400,,Complete reconstruction,47.05,0,A,Unknown,,,1.0,1.0,0,,,0,2-room apartment,2,Senica,1,1,0,0,0,1,1,0,1900.106269925611,,Unknown,Budget,Small,89400,47.05
Senica,127600,,New building,51.0,0,A,Unknown,,,6.0,2.0,1,,,0,2-room apartment,2,Senica,1,1,0,0,0,1,1,0,2501.9607843137255,,Unknown,Budget,Small,127600,51.0
Senica,124500,,Original condition,65.0,0,Unknown,Panel,,,,2.0,0,1.0,,0,2-room apartment,2,Senica,0,1,0,0,1,1,1,0,1915.3846153846155,,Unknown,Budget,Small,124500,65.0
Senica,110000,,Partial reconstruction,55.0,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,2000.0,,Unknown,Budget,Small,110000,55.0
Senica,89000,,Complete reconstruction,53.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1679.245283018868,,Unknown,Budget,Small,89000,53.0
Senica,104900,,Complete reconstruction,64.0,1,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1639.0625,,Unknown,Budget,Small,104900,64.0
Senica,55000,,Partial reconstruction,24.0,1,Unknown,Unknown,,,,,0,,,0,Studio,1,Senica,1,1,0,0,1,1,1,1,2291.6666666666665,,Unknown,Budget,Studio,55000,24.0
Senica,75000,,Complete reconstruction,37.0,1,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,2027.027027027027,,Unknown,Budget,Studio,75000,37.0
Senica,124900,,Complete reconstruction,83.0,0,Unknown,Panel,,,,,0,,,0,4-room apartment,4,Senica,1,1,0,0,1,1,1,1,1504.8192771084337,,Unknown,Budget,Standard,124900,83.0
Senica,124000,,Partial reconstruction,74.0,1,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1675.6756756756756,,Unknown,Budget,Small,124000,74.0
Senica,97000,,Partial reconstruction,58.0,1,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1672.4137931034484,,Unknown,Budget,Small,97000,58.0
Senica,82000,,Complete reconstruction,45.0,1,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,1822.2222222222222,,Unknown,Budget,Studio,82000,45.0
Senica,89990,,Original condition,54.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1666.4814814814815,,Unknown,Budget,Small,89990,54.0
Senica,125000,,New building,48.55,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,2574.6652935118436,,Unknown,Budget,Small,125000,48.55
Senica,125000,,New building,50.87,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,2457.24395517987,,Unknown,Budget,Small,125000,50.87
Senica,153000,,New building,77.0,0,A,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1987.012987012987,,Unknown,Economy,Standard,153000,77.0
Senica,113990,,Partial reconstruction,68.0,1,none,Unknown,1900.0,,4.0,3.0,0,,,0,3-room apartment,3,Senica,1,1,0,0,0,1,0,0,1676.3235294117646,124.0,80+,Budget,Small,113990,68.0
Senica,88000,,Original condition,67.0,0,B,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1313.4328358208954,,Unknown,Budget,Small,88000,67.0
Senica,134900,,Complete reconstruction,68.92,0,B,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1957.341845618108,,Unknown,Budget,Small,134900,68.92
Senica,135300,,Complete reconstruction,69.43,0,B,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1948.7253348696527,,Unknown,Budget,Small,135300,69.43
Senica,224900,,Complete reconstruction,114.56,0,B,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1963.163407821229,,Unknown,Economy,Large,224900,114.56
Senica,144400,,Complete reconstruction,73.87,0,B,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1954.7854338703125,,Unknown,Budget,Small,144400,73.87
Senica,205900,,Complete reconstruction,105.34,0,B,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1954.6231251186632,,Unknown,Economy,Standard,205900,105.34
Senica,63900,,Complete reconstruction,31.16,0,B,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,2050.7060333761233,,Unknown,Budget,Studio,63900,31.16
Senica,64900,,Complete reconstruction,31.76,0,B,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,2043.4508816120906,,Unknown,Budget,Studio,64900,31.76
Senica,89400,,Complete reconstruction,47.05,0,B,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1900.106269925611,,Unknown,Budget,Small,89400,47.05
Senica,95600,,Complete reconstruction,50.06,0,B,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1909.708349980024,,Unknown,Budget,Small,95600,50.06
Senica,95000,,Partial reconstruction,63.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,1507.936507936508,,Unknown,Budget,Small,95000,63.0
Senica,75000,,Original condition,49.0,1,none,Unknown,1900.0,,4.0,2.0,0,,,0,2-room apartment,2,Senica,1,1,0,0,0,1,0,0,1530.6122448979593,124.0,80+,Budget,Small,75000,49.0
Senica,105000,,Complete reconstruction,64.13,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1637.2992359270233,,Unknown,Budget,Small,105000,64.13
Senica,109850,,Original condition,75.0,0,C,Unknown,,,8.0,8.0,1,,,0,3-room apartment,3,Senica,1,1,0,0,0,1,1,0,1464.6666666666667,,Unknown,Budget,Small,109850,75.0
Cerová,57000,,Complete reconstruction,45.0,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,1266.6666666666667,,Unknown,Budget,Studio,57000,45.0
Dojč,159900,,New building,80.0,0,Unknown,Brick,,,,1.0,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,0,1998.75,,Unknown,Economy,Standard,159900,80.0
Kuklov,89900,,Partial reconstruction,85.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,1,1057.6470588235295,,Unknown,Budget,Standard,89900,85.0
Kúty,168500,,New building,74.8,0,Unknown,Brick,,,,5.0,1,,,0,3-room apartment,3,Senica,1,1,0,0,1,1,1,0,2252.673796791444,,Unknown,Economy,Small,168500,74.8
Kúty,125900,,New building,54.8,0,Unknown,Unknown,,,5.0,5.0,1,1.0,,0,2-room apartment,2,Senica,0,1,0,0,0,1,1,0,2297.4452554744526,,Unknown,Budget,Small,125900,54.8
Kúty,144300,,Under construction,63.15,0,Unknown,Unknown,2022.0,,,,1,1.0,,0,2-room apartment,2,Senica,0,1,0,0,1,1,0,1,2285.035629453682,2.0,0-10,Budget,Small,144300,63.15
Kúty,125900,,Under construction,54.8,0,Unknown,Unknown,2022.0,,,,1,1.0,,0,2-room apartment,2,Senica,0,1,0,0,1,1,0,1,2297.4452554744526,2.0,0-10,Budget,Small,125900,54.8
Kúty,82500,,Under construction,36.0,0,Unknown,Unknown,2022.0,,,,1,1.0,,0,1-room apartment,1,Senica,0,1,0,0,1,1,0,1,2291.6666666666665,2.0,0-10,Budget,Studio,82500,36.0
Kúty,82500,,New building,36.0,0,Unknown,Unknown,,,5.0,4.0,1,1.0,,0,1-room apartment,1,Senica,0,1,0,0,0,1,1,0,2291.6666666666665,,Unknown,Budget,Studio,82500,36.0
Smrdáky,65000,,Original condition,79.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Senica,1,1,0,0,1,1,1,1,822.7848101265823,,Unknown,Budget,Standard,65000,79.0
Šajdíkove Humence,110000,,New building,27.0,0,Unknown,Unknown,,,2.0,2.0,0,,,0,1-room apartment,1,Senica,1,1,0,0,0,1,1,0,4074.074074074074,,Unknown,Budget,Studio,110000,27.0
Šajdíkove Humence,117890,,Under construction,27.0,0,A,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,4366.2962962962965,,Unknown,Budget,Studio,117890,27.0
Šajdíkove Humence,111500,,New building,27.13,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Senica,1,1,0,0,1,1,1,1,4109.841503870254,,Unknown,Budget,Studio,111500,27.13
Libichava,73000,,Partial reconstruction,59.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bánovce nad Bebravou,1,1,0,0,1,1,1,1,1237.2881355932204,,Unknown,Budget,Small,73000,59.0
Dubnica nad Váhom,105000,,Partial reconstruction,58.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Ilava,1,1,0,0,1,1,1,1,1810.344827586207,,Unknown,Budget,Small,105000,58.0
Dubnica nad Váhom,122900,,Complete reconstruction,68.0,0,Unknown,Panel,,,,1.0,1,,,0,3-room apartment,3,Ilava,1,1,0,0,1,1,1,0,1807.3529411764705,,Unknown,Budget,Small,122900,68.0
Dubnica nad Váhom,132900,,New building,53.0,0,Unknown,Other,,,,3.0,0,,,0,2-room apartment,2,Ilava,1,1,0,0,1,1,1,0,2507.5471698113206,,Unknown,Budget,Small,132900,53.0
Dubnica nad Váhom,410000,,New building,186.0,0,Unknown,Unknown,,,,7.0,1,4.0,,0,5 or more room apartment,5,Ilava,0,1,0,0,1,1,1,0,2204.3010752688174,,Unknown,Premium,Large,410000,146.5
Dubnica nad Váhom,102900,,Partial reconstruction,65.0,0,Unknown,Unknown,,,12.0,2.0,1,,,0,3-room apartment,3,Ilava,1,1,0,0,0,1,1,0,1583.076923076923,,Unknown,Budget,Small,102900,65.0
Dubnica nad Váhom,68900,,Partial reconstruction,40.0,0,none,Unknown,1980.0,,11.0,5.0,1,,,0,1-room apartment,1,Ilava,1,1,0,0,0,1,0,0,1722.5,44.0,41-80,Budget,Studio,68900,40.0
Dubnica nad Váhom,67000,,Complete reconstruction,30.0,0,Unknown,Unknown,,,2.0,2.0,0,,1.0,0,1-room apartment,1,Ilava,1,0,0,0,0,1,1,0,2233.3333333333335,,Unknown,Budget,Studio,67000,30.0
Dubnica nad Váhom,67000,,Partial reconstruction,40.0,0,Unknown,Unknown,,,11.0,9.0,1,1.0,,0,1-room apartment,1,Ilava,0,1,0,0,0,1,1,0,1675.0,,Unknown,Budget,Studio,67000,40.0
Dubnica nad Váhom,102900,,Original condition,47.0,0,Unknown,Brick,,,,2.0,0,,,0,2-room apartment,2,Ilava,1,1,0,0,1,1,1,0,2189.3617021276596,,Unknown,Budget,Small,102900,47.0
Dubnica nad Váhom,119500,,Partial reconstruction,68.0,1,Unknown,Unknown,1986.0,,,5.0,1,,1.0,0,3-room apartment,3,Ilava,1,0,0,0,1,1,0,0,1757.3529411764705,38.0,21-40,Budget,Small,119500,68.0
Dubnica nad Váhom,63600,,Original condition,45.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Ilava,1,1,0,0,1,1,1,1,1413.3333333333333,,Unknown,Budget,Studio,63600,45.0
Dubnica nad Váhom,114900,,Complete reconstruction,61.0,0,Unknown,Panel,,,,1.0,0,,,0,2-room apartment,2,Ilava,1,1,0,0,1,1,1,0,1883.6065573770493,,Unknown,Budget,Small,114900,61.0
Dubnica nad Váhom,115000,,Partial reconstruction,61.0,0,none,Unknown,1980.0,,1.0,,0,,,0,3-room apartment,3,Ilava,1,1,0,0,0,1,0,1,1885.2459016393443,44.0,41-80,Budget,Small,115000,61.0
Dubnica nad Váhom,99000,,Complete reconstruction,62.0,0,none,Unknown,1980.0,,1.0,,1,,1.0,0,2-room apartment,2,Ilava,1,0,0,0,0,1,0,1,1596.774193548387,44.0,41-80,Budget,Small,99000,62.0
Dubnica nad Váhom,127000,,Partial reconstruction,59.0,0,none,Unknown,1954.0,2013.0,1.0,,0,,,0,2-room apartment,2,Ilava,1,1,0,0,0,0,0,1,2152.5423728813557,70.0,41-80,Budget,Small,127000,59.0
